Ticker,Date,ArticleCount,MeanConfidence,MeanRelevance,DailySentiment
AAPL,2022-02-20,1,0.909191370010376,0.971565,0.0
AAPL,2022-02-21,2,0.8550869524478912,0.7210975,0.0
AAPL,2022-02-22,1,0.8544176816940308,0.579535,1.0
AAPL,2022-02-24,2,0.899440735578537,0.8582525000000001,-0.43217060247421357
AAPL,2022-02-26,2,0.7337602376937866,0.7133335,1.0
AAPL,2022-03-01,2,0.9405163526535034,0.818068,-1.0
AAPL,2022-03-02,5,0.7886470794677735,0.7898837999999999,-0.22827762767131066
AAPL,2022-03-03,4,0.7171916291117668,0.6968114999999999,-0.46976836633723756
AAPL,2022-03-04,5,0.8348574876785279,0.7103894000000001,-0.3810476338751676
AAPL,2022-03-07,1,0.9686731696128845,0.621648,-1.0
AAPL,2022-03-08,7,0.7688727634293693,0.7672764285714286,0.0016211330057057142
AAPL,2022-03-09,2,0.8392579853534698,0.7559735000000001,0.0
AAPL,2022-03-10,6,0.7364518841107687,0.6479363333333333,0.1661040256527262
AAPL,2022-03-11,3,0.9248812794685364,0.6921836666666668,-0.3453360885429734
AAPL,2022-03-14,2,0.9506413042545319,0.806257,-0.38222985970974516
AAPL,2022-03-15,4,0.9020288586616516,0.8097507500000001,0.30873697863200494
AAPL,2022-03-16,4,0.8462605774402618,0.8187175,-0.19142317099610062
AAPL,2022-03-17,2,0.8920203149318695,0.5913280000000001,0.0
AAPL,2022-03-18,2,0.8029022216796875,0.9525520000000001,0.0
AAPL,2022-03-21,2,0.9065036475658417,0.7951165,-0.6288386670381007
AAPL,2022-03-22,2,0.8638595938682556,0.8215125,0.0
AAPL,2022-03-24,5,0.7980220317840576,0.7038871999999999,0.12267931566307784
AAPL,2022-03-25,3,0.8014882405598959,0.7141706666666666,0.2611369271210616
AAPL,2022-03-26,1,0.7081056833267212,1.0,-1.0
AAPL,2022-03-28,2,0.9473682641983032,0.8662575,-1.0
AAPL,2022-03-30,2,0.8312021791934967,0.8188869999999999,0.5626801988552755
AAPL,2022-03-31,4,0.7588766813278198,0.8185605,-0.2204827865502916
AAPL,2022-04-04,1,0.8793315291404724,0.789589,0.0
AAPL,2022-04-05,1,0.9309324622154236,0.724657,0.0
AAPL,2022-04-06,1,0.6676682829856873,0.736423,-1.0
AAPL,2022-04-07,5,0.853784704208374,0.6485152,-0.19268970102782482
AAPL,2022-04-08,3,0.7871989806493124,0.7913549999999999,0.42121845863529433
AAPL,2022-04-09,2,0.7875356376171112,0.677419,0.0
AAPL,2022-04-11,5,0.8300444960594178,0.7345912,0.15799998693150694
AAPL,2022-04-12,3,0.8999749223391215,0.7478530000000001,0.0
AAPL,2022-04-13,3,0.8091484904289246,0.7148289999999999,0.3175579987195073
AAPL,2022-04-14,2,0.8578599393367767,0.8089735,0.6180672172821483
AAPL,2022-04-15,2,0.8430800139904022,0.867105,-0.5766314344860196
AAPL,2022-04-16,1,0.9274611473083496,1.0,0.0
AAPL,2022-04-18,2,0.8515413701534271,0.6026885,-0.4923148525316146
AAPL,2022-04-19,3,0.7506755193074545,0.6494,-0.6352356020942408
AAPL,2022-04-20,2,0.9664943218231201,0.6566575,-1.0
AAPL,2022-04-21,2,0.5659953057765961,0.813755,0.2288710975662208
AAPL,2022-04-22,1,0.842415452003479,0.566875,0.0
AAPL,2022-04-25,5,0.8344355702400208,0.7435092,-0.16639901698593643
AAPL,2022-04-26,2,0.9053720533847809,0.7994684999999999,0.0
AAPL,2022-04-27,3,0.7794064879417419,0.738182,-0.0038328397784466615
AAPL,2022-04-28,4,0.8550412356853485,0.7483822499999999,0.0
AAPL,2022-04-29,6,0.9374618828296661,0.8368254999999999,-0.25940872181038144
AAPL,2022-04-30,1,0.9246241450309753,0.649023,0.0
AAPL,2022-05-02,3,0.9168020884195963,0.9070276666666667,-0.7350014681654327
AAPL,2022-05-03,4,0.8277054131031036,0.715956,0.19058992452050125
AAPL,2022-05-05,3,0.931908925374349,0.7385533333333333,-0.39566765658991004
AAPL,2022-05-06,1,0.5212624669075012,0.621093,0.0
AAPL,2022-05-07,2,0.8561055660247803,0.836773,-0.5554427544865812
AAPL,2022-05-08,2,0.7259217798709869,0.6667464999999999,0.5288021759394312
AAPL,2022-05-09,4,0.8201011568307877,0.67973675,-0.21584311867792935
AAPL,2022-05-10,3,0.9133503635724386,0.7307250000000001,-0.6588338066075929
AAPL,2022-05-11,5,0.7255224347114563,0.8888436000000001,-0.002062230070622093
AAPL,2022-05-12,3,0.8894074161847433,0.6657706666666666,0.351040298160728
AAPL,2022-05-16,4,0.8733537644147873,0.66002725,0.0
AAPL,2022-05-17,5,0.7912248790264129,0.696334,0.1790830262488978
AAPL,2022-05-18,7,0.8615745476314,0.7392718571428573,0.06792649060281901
AAPL,2022-05-19,2,0.9124202132225037,0.6370009999999999,0.49473391721520066
AAPL,2022-05-20,3,0.8388166626294454,0.665052,-0.37394619769080717
AAPL,2022-05-22,1,0.9430831074714661,0.633011,0.0
AAPL,2022-05-23,2,0.8663489818572998,0.663415,0.0
AAPL,2022-05-24,1,0.9286168217658997,0.618069,0.0
AAPL,2022-05-25,2,0.837057501077652,0.8612055000000001,0.0
AAPL,2022-05-26,3,0.7411681612332662,0.7019536666666667,0.35182806462534805
AAPL,2022-05-27,4,0.7197788059711456,0.7783035,-0.31983988251369805
AAPL,2022-05-30,1,0.8266283273696899,0.718747,0.0
AAPL,2022-05-31,1,0.9643420577049255,1.0,-1.0
AAPL,2022-06-01,1,0.9184631705284119,0.625119,0.0
AAPL,2022-06-02,2,0.6033515334129333,0.996075,0.0
AAPL,2022-06-03,1,0.926880955696106,0.733513,0.0
AAPL,2022-06-04,1,0.9243021607398987,0.704392,0.0
AAPL,2022-06-05,1,0.8934401869773865,0.649043,0.0
AAPL,2022-06-06,5,0.8297207236289978,1.0,0.4
AAPL,2022-06-07,1,0.7755436897277832,0.640768,0.0
AAPL,2022-06-08,3,0.7534378369649252,0.872874,0.0
AAPL,2022-06-09,2,0.94158735871315,0.7238745,-0.5039513064764679
AAPL,2022-06-10,4,0.8502417057752609,0.6525752499999999,-0.48150538960832484
AAPL,2022-06-12,1,0.9073922634124756,1.0,0.0
AAPL,2022-06-13,2,0.8282497525215149,0.6113295,1.0
AAPL,2022-06-14,1,0.6225990056991577,0.632494,0.0
AAPL,2022-06-15,7,0.8691532356398446,0.7268207142857143,0.0404992781674396
AAPL,2022-06-17,1,0.8946656584739685,0.550007,0.0
AAPL,2022-06-19,1,0.9250964522361755,0.615375,0.0
AAPL,2022-06-20,1,0.902978777885437,0.742584,-1.0
AAPL,2022-06-21,1,0.9471374750137329,0.575646,0.0
AAPL,2022-06-23,4,0.864453449845314,0.65126325,0.0
AAPL,2022-06-24,1,0.9243406653404236,0.735597,0.0
AAPL,2022-06-25,1,0.8473765850067139,0.749866,0.0
AAPL,2022-06-26,1,0.6291258335113525,1.0,1.0
AAPL,2022-06-27,2,0.809964120388031,0.6840195,0.0
AAPL,2022-06-28,1,0.9381147623062134,0.626434,0.0
AAPL,2022-06-29,2,0.6631454229354858,0.824099,0.0
AAPL,2022-06-30,4,0.7203531414270401,0.8695195,-0.2849844080552535
AMD,2022-01-04,3,0.6719478170077006,1.0,0.3333333333333333
AMD,2022-01-05,2,0.6919862031936646,0.6075109999999999,0.0
AMD,2022-01-06,2,0.7763806581497192,0.6374744999999999,0.0
AMD,2022-01-07,1,0.5530068278312683,0.646467,1.0
AMD,2022-01-09,1,0.8248283863067627,0.722568,0.0
AMD,2022-01-10,3,0.6780822078386942,0.6261886666666666,0.6615897445178929
AMD,2022-01-11,2,0.7039356678724289,0.6610555,0.5649056697962577
AMD,2022-01-12,1,0.9028334021568298,1.0,0.0
AMD,2022-01-13,3,0.8124173879623413,0.64031,0.0
AMD,2022-01-14,3,0.7796314358711243,0.753594,0.0
AMD,2022-01-15,1,0.8283705711364746,1.0,0.0
AMD,2022-01-20,1,0.9018479585647583,0.739594,0.0
AMD,2022-01-21,1,0.8803489208221436,0.743862,0.0
AMD,2022-01-22,1,0.5157396197319031,0.628809,0.0
AMD,2022-01-24,2,0.7311063408851624,0.618625,0.0
AMD,2022-01-26,2,0.6607844829559326,0.6690005,0.5306797229598483
AMD,2022-01-27,2,0.936240553855896,0.6702335,0.0
AMD,2022-01-28,3,0.8439532121022543,0.589743,0.0
AMD,2022-01-31,1,0.6490476131439209,0.62263,0.0
AMD,2022-02-01,2,0.9124377965927124,0.9721295,-0.48566523287278085
AMD,2022-02-02,2,0.7518705129623413,0.785563,0.6364861888861874
AMD,2022-02-03,1,0.7754424810409546,0.649906,0.0
AMD,2022-02-04,3,0.7734713355700175,0.6867446666666667,0.3457121860914828
AMD,2022-02-08,2,0.895519882440567,0.622489,0.0
AMD,2022-02-09,1,0.6671541333198547,0.729977,0.0
AMD,2022-02-14,5,0.8445153951644897,1.0,0.2
AMD,2022-02-15,4,0.8889883756637573,0.6940435,-0.002486155406685591
AMD,2022-02-16,3,0.9096990823745728,0.7524556666666666,0.2736785821711756
AMD,2022-02-17,1,0.882294774055481,0.736308,1.0
AMD,2022-02-18,3,0.6455156803131104,0.6550633333333333,-0.3110564372910507
AMD,2022-02-22,2,0.9133718013763428,0.8576865,-0.5829635886772148
AMD,2022-02-24,1,0.9398167729377747,0.72756,0.0
AMD,2022-02-25,2,0.828154981136322,0.610824,0.0
AMD,2022-02-28,2,0.902953028678894,0.703508,-0.5135883316181195
AMD,2022-03-02,3,0.8605739076932272,0.9302276666666667,0.0
AMD,2022-03-03,2,0.8773981034755707,0.608622,-0.5049948900959873
AMD,2022-03-04,1,0.8429145216941833,0.925545,0.0
AMD,2022-03-07,1,0.9686731696128845,0.613459,-1.0
AMD,2022-03-08,5,0.6120892405509949,0.7618958,0.3769649340500367
AMD,2022-03-11,1,0.895133912563324,0.617472,1.0
AMD,2022-03-14,3,0.857231855392456,0.6984963333333334,0.02023584948429698
AMD,2022-03-15,2,0.7917808890342712,0.8094945,1.0
AMD,2022-03-17,1,0.6797364950180054,1.0,1.0
AMD,2022-03-18,3,0.8096110026041666,0.6227506666666667,-0.33907363674707697
AMD,2022-03-21,1,0.9517657160758972,1.0,1.0
AMD,2022-03-22,3,0.7861796816190084,0.6329633333333333,0.3069545892600414
AMD,2022-03-23,3,0.6810551285743713,0.7414636666666666,0.28937628321639497
AMD,2022-03-24,2,0.7820675671100616,0.672811,-0.5248658241318884
AMD,2022-03-25,1,0.8881819248199463,0.6241,0.0
AMD,2022-03-30,2,0.8045785129070282,0.6084615,0.0
AMD,2022-04-01,1,0.9084024429321289,0.68903,0.0
AMD,2022-04-04,6,0.8171525100866953,0.9554213333333333,0.17444310782258715
AMD,2022-04-05,3,0.7978137135505676,0.790566,0.42163884271943564
AMD,2022-04-06,2,0.9184179902076721,0.8126845,-0.2304898149281794
AMD,2022-04-08,3,0.9183932145436605,0.751969,0.0
AMD,2022-04-10,1,0.9226059317588806,0.928371,0.0
AMD,2022-04-11,1,0.6496655941009521,0.632766,1.0
AMD,2022-04-12,3,0.7823771039644877,0.7443303333333334,-0.1582854565916298
AMD,2022-04-18,1,0.9418790340423584,0.741859,0.0
AMD,2022-04-19,2,0.7681356966495514,0.6164065,0.5110791336561181
AMD,2022-04-20,2,0.6863748133182526,0.721079,0.4984897632575626
AMD,2022-04-21,1,0.9236853122711182,0.615378,0.0
AMD,2022-04-26,1,0.7837644219398499,1.0,0.0
AMD,2022-04-27,1,0.9327861070632935,0.629006,0.0
AMD,2022-04-28,2,0.9289126098155975,0.74122,0.0
AMD,2022-05-02,1,0.9154715538024902,0.620856,0.0
AMD,2022-05-03,2,0.8419725298881531,0.816928,0.0
AMD,2022-05-04,1,0.9294570088386536,0.646263,0.0
AMD,2022-05-05,3,0.7750433484713236,0.783681,0.0
AMD,2022-05-06,2,0.8284284174442291,0.616055,-0.4873655761255083
AMD,2022-05-09,3,0.9096034169197083,0.7256170000000001,-0.617390900893079
AMD,2022-05-10,4,0.7535244822502136,0.693609,0.5772272274437038
AMD,2022-05-11,2,0.6566317975521088,0.6370795,0.0
AMD,2022-05-12,3,0.8084391554196676,0.6684576666666667,0.0
AMD,2022-05-13,1,0.890006422996521,0.619519,0.0
AMD,2022-05-16,1,0.8481533527374268,0.61437,0.0
AMD,2022-05-17,3,0.8624584674835205,0.829967,0.0
AMD,2022-05-18,2,0.8327820897102356,0.6456729999999999,0.0
AMD,2022-05-19,2,0.802748054265976,0.8732595000000001,0.0
AMD,2022-05-20,1,0.5118256211280823,0.639113,0.0
AMD,2022-05-23,3,0.8213852445284525,0.9654393333333333,0.34526595491240947
AMD,2022-05-24,2,0.7911677658557892,0.6344525,0.0
AMD,2022-05-25,1,0.9119911789894104,0.608076,0.0
AMD,2022-05-26,3,0.7715235948562622,0.717399,0.0
AMD,2022-05-27,2,0.7655288875102997,0.7660145,0.0
AMD,2022-05-30,1,0.6591286659240723,0.749201,1.0
AMD,2022-06-01,1,0.6492658257484436,0.642641,1.0
AMD,2022-06-02,1,0.8923354148864746,0.628123,0.0
AMD,2022-06-06,3,0.7147595087687174,0.584313,0.3482397276801988
AMD,2022-06-09,2,0.7940431535243988,1.0,0.5
AMD,2022-06-13,2,0.916594386100769,1.0,-0.5
AMD,2022-06-14,2,0.709941178560257,0.695052,0.40589624948924685
AMD,2022-06-17,1,0.9643263220787048,0.714058,-1.0
AMD,2022-06-20,1,0.9029788970947266,0.612811,-1.0
AMD,2022-06-21,1,0.5146162509918213,0.619073,0.0
AMD,2022-06-22,1,0.9066607356071472,0.594186,0.0
AMD,2022-06-24,1,0.9394695162773132,0.612368,1.0
AMD,2022-06-27,1,0.9239485263824463,0.705919,0.0
AMD,2022-06-28,3,0.9167493581771851,0.7574703333333334,0.0
AMD,2022-06-29,3,0.825141191482544,0.735909,-0.3379389752446747
AMD,2022-06-30,1,0.8979483842849731,0.634852,0.0
AMD,2026-08-25,3,0.8052321473757426,0.9005836666666666,0.0
AMD,2026-08-26,12,0.7809020628531774,0.9752195,0.25635254422209564
AMD,2026-08-27,3,0.9227718313535055,0.8224329999999999,0.18939698836663085
AMD,2026-08-28,1,0.9329141974449158,0.732535,0.0
AMD,2026-08-29,1,0.6768366694450378,1.0,-1.0
AMD,2026-08-30,7,0.9272731287138802,0.9162488571428572,0.1559152207868667
AMD,2026-08-31,9,0.8192217614915636,0.9383645555555555,0.44006256274954025
AMD,2026-09-01,23,0.8511433238568513,0.9302926086956522,0.05149099885823675
AMD,2026-09-02,17,0.8353532955927008,0.9597921764705882,-0.018060037139167446
AMD,2026-09-03,13,0.81493413906831,0.9467473076923076,0.059956458205280186
AMD,2026-09-04,5,0.9054277539253235,0.908965,0.1856999994499238
AMD,2026-09-05,11,0.874398025599393,0.9565644545454546,0.09503707824089029
AMD,2026-09-06,9,0.8834142353799608,0.9979450000000001,0.11133991463568745
AMD,2026-09-07,5,0.8073447942733765,0.9792757999999999,0.20423255634418824
AMZN,2022-01-03,1,0.7448047399520874,0.729983,1.0
AMZN,2022-01-04,4,0.8682388514280319,0.67900975,-0.005964936438688849
AMZN,2022-01-05,7,0.812279863016946,0.8043268571428571,0.04584507932809122
AMZN,2022-01-06,4,0.8647250682115555,0.655809,0.507786947114175
AMZN,2022-01-07,1,0.867156445980072,0.639644,-1.0
AMZN,2022-01-09,2,0.8528949320316315,0.671352,0.0
AMZN,2022-01-10,5,0.7936448693275452,0.7092432000000001,-0.18282445288160676
AMZN,2022-01-11,3,0.8667312860488892,0.702268,0.0
AMZN,2022-01-12,3,0.8745524088541666,0.628697,-0.32935579460375985
AMZN,2022-01-13,6,0.7554644246896108,0.6688716666666666,0.3332587466953053
AMZN,2022-01-14,3,0.7582423686981201,0.6060966666666666,-0.3505397928823235
AMZN,2022-01-16,1,0.5217577815055847,0.748057,0.0
AMZN,2022-01-17,3,0.8256829778353373,0.649294,-0.08508369603497543
AMZN,2022-01-18,5,0.8308570146560669,0.7230603999999999,-0.024952272313626917
AMZN,2022-01-19,6,0.810512900352478,0.7466266666666667,0.05320418951015234
AMZN,2022-01-20,4,0.754557341337204,0.75543675,0.23898790997393232
AMZN,2022-01-21,2,0.7719128429889679,0.6875184999999999,0.0
AMZN,2022-01-23,1,0.8868540525436401,0.737964,0.0
AMZN,2022-01-24,4,0.7711252719163895,0.678614,0.4692188784787817
AMZN,2022-01-25,3,0.8022149205207825,0.7480253333333332,-1.0
AMZN,2022-01-26,4,0.6961003988981247,0.640022,0.2866920980841284
AMZN,2022-01-27,6,0.8787707487742106,0.6874233333333333,-0.1543937020855659
AMZN,2022-01-28,2,0.740619033575058,0.75194,0.4005552304705162
AMZN,2022-01-29,2,0.7582894861698151,0.659438,0.531526087365302
AMZN,2022-01-31,3,0.8419078588485718,0.6298886666666667,0.3310966064902475
AMZN,2022-02-01,4,0.7586207687854767,0.707252,0.0
AMZN,2022-02-02,5,0.8255364000797272,0.7123086,-0.011596097534130573
AMZN,2022-02-03,10,0.8067590147256851,0.7611323999999999,0.45629774793452493
AMZN,2022-02-04,7,0.9299092377935138,0.7791984285714285,0.43552559232573984
AMZN,2022-02-05,3,0.7621786793073019,0.6421169999999999,0.0
AMZN,2022-02-06,1,0.8578377962112427,0.845563,-1.0
AMZN,2022-02-07,6,0.8532341321309408,0.8077773333333332,0.2628597732378395
AMZN,2022-02-08,7,0.7123339687074933,0.8270088571428571,0.23549324571061772
AMZN,2022-02-09,2,0.6858034133911133,0.5793235,0.0
AMZN,2022-02-10,6,0.8983583152294159,0.6889241666666667,0.0
AMZN,2022-02-11,7,0.7794183492660522,0.6635298571428571,-0.032469418428581864
AMZN,2022-02-12,1,0.9178240299224854,0.733211,-1.0
AMZN,2022-02-13,1,0.8633298873901367,0.70487,0.0
AMZN,2022-02-14,8,0.7676799148321152,0.640793625,-0.033042034399140593
AMZN,2022-02-15,11,0.7757832678881559,0.7031608181818182,-0.12244916428661282
AMZN,2022-02-16,3,0.7918971180915833,0.8512486666666667,-0.3576522488924114
AMZN,2022-02-17,3,0.797085185845693,0.6180863333333333,1.0
AMZN,2022-02-18,4,0.7327868342399597,0.739928,0.348514652777027
AMZN,2022-02-19,1,0.928503155708313,0.745776,0.0
AMZN,2022-02-22,4,0.8635171800851822,0.6146065000000001,-0.5085546605836416
AMZN,2022-02-23,1,0.5779807567596436,0.644109,0.0
AMZN,2022-02-24,5,0.8985378265380859,0.6355598,-0.001987539174126491
AMZN,2022-02-25,2,0.8191066086292267,0.8378835,0.4236000589580771
AMZN,2022-02-26,1,0.8971899151802063,0.73796,0.0
AMZN,2022-02-28,11,0.7870466031811454,0.7757302727272727,0.18604346192028087
AMZN,2022-03-01,3,0.847555418809255,0.6646773333333332,0.32056556765387917
AMZN,2022-03-02,6,0.7495904465516409,0.7585948333333333,-0.1025617759502273
AMZN,2022-03-03,4,0.8877629190683365,0.71658275,-0.34887806048917586
AMZN,2022-03-04,3,0.8321539759635925,0.641481,0.0
AMZN,2022-03-07,2,0.7578156590461731,0.685202,0.0
AMZN,2022-03-08,5,0.8485551357269288,0.6719329999999999,-0.6210217387745506
AMZN,2022-03-09,7,0.8627617870058332,0.7813462857142858,0.1126796898539956
AMZN,2022-03-10,6,0.6974039375782013,0.8255073333333334,0.20189604614859064
AMZN,2022-03-11,5,0.7753926992416382,0.691151,0.2041577021519176
AMZN,2022-03-13,1,0.8157742023468018,0.651069,0.0
AMZN,2022-03-14,1,0.8832597732543945,0.603743,0.0
AMZN,2022-03-15,8,0.844287246465683,0.720521,0.09426477507248228
AMZN,2022-03-16,8,0.7983012720942497,0.632876125,0.12044892671531889
AMZN,2022-03-17,8,0.7407752871513367,0.7244517500000001,-0.10533551751376126
AMZN,2022-03-20,1,0.8351528644561768,0.631689,0.0
AMZN,2022-03-21,5,0.7976767778396606,0.7852178000000001,0.5094128024097263
AMZN,2022-03-22,7,0.777827399117606,0.6657552857142858,0.6089652847560675
AMZN,2022-03-23,2,0.8930432796478271,0.6165195,0.0
AMZN,2022-03-24,4,0.8845457583665848,0.7396182499999999,0.12574865479590316
AMZN,2022-03-28,4,0.7937245219945908,0.71244425,-0.7800396311711408
AMZN,2022-03-29,2,0.8837200105190277,0.7116775,0.41280074190908106
AMZN,2022-03-30,8,0.8236031085252762,0.6628775,0.29103133686088306
AMZN,2022-03-31,4,0.6037118658423424,0.73034925,-0.15611845976428398
AMZN,2022-04-01,6,0.6460298895835876,0.8626408333333333,-0.19320516746540903
AMZN,2022-04-02,3,0.827858050664266,0.882205,0.24431774171913936
AMZN,2022-04-04,5,0.880088722705841,0.7023992,0.0
AMZN,2022-04-05,4,0.8620326220989227,0.71058725,-0.22388735514182107
AMZN,2022-04-06,3,0.8047433892885844,0.7059953333333334,0.3935290412684503
AMZN,2022-04-07,3,0.8374881943066915,0.638001,0.3295762859305863
AMZN,2022-04-08,1,0.6493550539016724,0.725048,0.0
AMZN,2022-04-11,7,0.8542453306061881,0.6920185714285714,0.07817193180199539
AMZN,2022-04-12,8,0.8404998555779457,0.64714725,-0.14236153363859616
AMZN,2022-04-13,3,0.773385763168335,0.7512996666666667,0.2801394383688
AMZN,2022-04-14,4,0.7954927384853363,0.7721115000000001,0.0
AMZN,2022-04-15,3,0.8917271892229716,0.66582,-0.3121799685600713
AMZN,2022-04-18,5,0.7851173639297485,0.7036058,0.4399486189568079
AMZN,2022-04-19,10,0.8434026718139649,0.6522827,-0.192313854100377
AMZN,2022-04-20,10,0.8595976769924164,0.6970028,0.08809878525595591
AMZN,2022-04-21,8,0.7773115709424019,0.678452625,-0.12341484418311448
AMZN,2022-04-22,3,0.8974156181017557,0.66184,0.3695329183286998
AMZN,2022-04-24,1,0.9159896969795227,0.630825,0.0
AMZN,2022-04-25,11,0.7804971770806746,0.6663711818181818,-0.0339858361767527
AMZN,2022-04-26,4,0.8976955264806747,0.6183665,0.0
AMZN,2022-04-27,6,0.840787430604299,0.7851571666666667,0.07932297206737589
AMZN,2022-04-28,2,0.909866988658905,0.8006249999999999,0.0
AMZN,2022-04-29,16,0.8791835680603981,0.8097644375,-0.33475159558362305
AMZN,2022-05-01,1,0.8844853043556213,0.584063,0.0
AMZN,2022-05-02,4,0.7748586386442184,0.90281075,-0.4461740735807588
AMZN,2022-05-03,8,0.8071386851370335,0.812773125,0.1695591558837529
AMZN,2022-05-04,13,0.8035423342998211,0.7627616923076922,0.09213009567863821
AMZN,2022-05-05,9,0.8622383144166734,0.7169277777777778,-0.20367772981936813
AMZN,2022-05-06,5,0.8220581173896789,0.7615272,-0.26263014636903315
AMZN,2022-05-07,3,0.5973747968673706,0.7027513333333334,0.6919166286415204
AMZN,2022-05-09,1,0.7909201979637146,0.640694,0.0
AMZN,2022-05-10,4,0.8256182968616486,0.64902275,-0.18448120655246675
AMZN,2022-05-11,8,0.7766104191541672,0.63339225,-0.25223745633136496
AMZN,2022-05-12,10,0.8223214983940125,0.6427478,-0.11367397912524944
AMZN,2022-05-13,4,0.8071518838405609,0.64059675,-0.26596060626283224
AMZN,2022-05-15,1,0.93083256483078,0.608568,0.0
AMZN,2022-05-16,5,0.7979334950447082,0.737548,0.0
AMZN,2022-05-17,4,0.9218179881572723,0.7002929999999999,-0.796643333576089
AMZN,2022-05-18,8,0.7845357730984688,0.676976375,-0.20580075634101705
AMZN,2022-05-19,5,0.8507569074630738,0.6186006,-0.20469265629551603
AMZN,2022-05-20,1,0.86416095495224,0.727,0.0
AMZN,2022-05-22,1,0.9017336368560791,0.646024,0.0
AMZN,2022-05-23,8,0.8483767211437225,0.7206145,0.3922374584469227
AMZN,2022-05-24,6,0.9214967290560404,0.7898345,0.0707194566287832
AMZN,2022-05-25,2,0.897134393453598,0.617157,0.49946285953169134
AMZN,2022-05-26,5,0.7943132758140564,0.6317584,0.22884602721546718
AMZN,2022-05-27,7,0.8217025910105024,0.6644927142857142,0.0
AMZN,2022-05-29,1,0.9089645147323608,0.649069,0.0
AMZN,2022-05-30,1,0.9195820093154907,0.611132,1.0
AMZN,2022-05-31,3,0.5966596404711405,0.6933440000000001,0.0
AMZN,2022-06-01,4,0.7958469539880753,0.6283315,0.24198651508001748
AMZN,2022-06-02,3,0.7803317507108053,0.8359563333333333,0.0
AMZN,2022-06-03,6,0.813871035973231,0.830568,-0.2006658896883418
AMZN,2022-06-04,1,0.9160965085029602,0.606553,0.0
AMZN,2022-06-05,1,0.6521033644676208,0.622999,0.0
AMZN,2022-06-06,6,0.8349684874216715,0.7097778333333333,0.0903667743920809
AMZN,2022-06-07,5,0.8494425535202026,0.6229728,-0.1951006528695956
AMZN,2022-06-08,5,0.877655565738678,0.8098110000000001,-0.5951129337586177
AMZN,2022-06-09,3,0.8636352817217509,0.6601623333333334,0.0002191380200930046
AMZN,2022-06-10,3,0.7945495049158732,0.6386310000000001,0.0
