Date,Ticker,Close,Return,Volume,SMA_20,SMA_50,Momentum_5,Momentum_20,Volatility_20,RSI,MACD,Has_News,News_Count,Sentiment,MeanRelevance
2015-02-19,AAPL,28.51107215881348,-0.0020977425318281,149449600,26.583511543273925,,0.0285872413318311,0.1771510826583306,0.2933551793743612,81.2188613719796,1.0283939713791632,0,0,0.0,0.0
2015-02-20,AAPL,28.744129180908203,0.0081742636964523,195793600,26.77819299697876,,0.024039114915898,0.1566821213803031,0.2858444520216031,91.66675058040344,1.0516043909000423,0,0,0.0,0.0
2015-02-23,AAPL,29.521015167236328,0.0270276403727036,283896400,27.00530681610108,,0.0465853286957917,0.1818457057252287,0.2939390356279514,92.64196452695953,1.119778907771348,0,0,0.0,0.0
2015-02-24,AAPL,29.336782455444336,-0.0062407309080773,276912400,27.22188262939453,,0.0339514351635057,0.1732241613838516,0.2975275379450429,88.41047037390155,1.1457343510145073,0,0,0.0,0.0
2015-02-25,AAPL,28.586545944213867,-0.0255732377049153,298846800,27.44472246170044,,0.0005438789551222,0.1847013241231598,0.2807636757635252,73.45251664068954,1.0931650837021358,0,0,0.0,0.0
2015-02-26,AAPL,28.94833755493164,0.0126560099783934,365150000,27.617445850372317,,0.0153366872239137,0.1355018992034342,0.2176307571889815,74.41733540538564,1.0683814832872829,0,0,0.0,0.0
2015-02-27,AAPL,28.513296127319336,-0.0150282007312779,248059200,27.72873125076294,,-0.0080306156480185,0.0846676384951763,0.2097696853177698,71.26279567715478,1.002084685508425,0,0,0.0,0.0
2015-03-02,AAPL,28.65312957763672,0.0049041489168066,192386800,27.866243267059325,,-0.0293989073439054,0.1061750409076964,0.1976747411432477,71.05609727461763,0.949877786584402,0,0,0.0,0.0
2015-03-03,AAPL,28.71306610107422,0.0020917967538274,151265200,27.990501976013185,,-0.0212605576401364,0.0947531043085037,0.1959492644963931,68.15035237110504,0.9029313885952456,0,0,0.0,0.0
2015-03-04,AAPL,28.53104591369629,-0.0063392807559176,126665200,28.1054386138916,,-0.0019414738186938,0.0876298153306915,0.1992393175388365,60.06583282206709,0.8413400773474393,0,0,0.0,0.0
2015-03-05,AAPL,28.05827713012696,-0.0165703278106036,226068400,28.186677551269533,,-0.0307465125800653,0.0614666558335714,0.211949550077007,49.86663082016315,0.7457831062862468,0,0,0.0,0.0
2015-03-06,AAPL,28.10044860839844,0.0015029959992163,291368400,28.260591220855712,,-0.0144791229003277,0.0555278965633776,0.2114589959782913,48.68861765674022,0.6657816872680904,0,0,0.0,0.0
2015-03-09,AAPL,28.220308303833008,0.0042654014925136,354114000,28.3517071723938,,-0.0151055497316956,0.0690324937975739,0.2072922243634903,48.09287182432289,0.6050767143139701,0,0,0.0,0.0
2015-03-10,AAPL,27.636537551879883,-0.0206861932785417,275426400,28.40486679077149,,-0.0374926364674812,0.0400097300576527,0.2237128199491005,39.38474871894869,0.5040517699426736,0,0,0.0,0.0
2015-03-11,AAPL,27.132692337036133,-0.0182311265981826,275756000,28.407308769226077,,-0.0490116479041827,0.0018032725812777,0.2251106377568549,35.7765590778188,0.3789642121150258,0,0,0.0,0.0
2015-03-12,AAPL,27.62322425842285,0.0180789991385095,193450800,28.402536392211918,,-0.0155053309113187,-0.003443438451032,0.218473328530933,39.01703780701448,0.3157732108266096,0,0,0.0,0.0
2015-03-13,AAPL,27.432336807250977,-0.0069103971855736,207309200,28.37068490982056,,-0.0237758411069559,-0.0226948352698534,0.2143464623535176,26.879435648861477,0.2474385474920417,0,0,0.0,0.0
2015-03-16,AAPL,27.73421096801757,0.0110043181114196,143497200,28.347046279907225,26.51482696533203,-0.0172250894845613,-0.016760835030645,0.2176663699051248,32.710674613936845,0.2151613107242056,0,0,0.0,0.0
2015-03-17,AAPL,28.198108673095703,0.0167265513921808,204092400,28.338278579711915,26.595353927612305,0.0203198798026571,-0.0061802116259989,0.2253143570539227,45.53338670234348,0.2244269813456796,0,0,0.0,0.0
2015-03-18,AAPL,28.51551628112793,0.0112563438814983,261083600,28.335504055023197,26.69584819793701,0.0509652314232098,-0.0019421959545072,0.2276319952756209,44.971692322692,0.2544491024864896,0,0,0.0,0.0
2015-03-19,AAPL,28.300212860107425,-0.0075503953320668,183238000,28.32496109008789,26.79199230194092,0.0245079500984808,-0.0073956986791489,0.2291166457721794,47.39131226681253,0.2578958008203997,0,0,0.0,0.0
2015-03-20,AAPL,27.945068359375,-0.0125491812548536,274780400,28.285008049011232,26.874444885253908,0.0186907719793123,-0.027799096521732,0.2307868222674022,41.76561819306216,0.2293266065697885,0,0,0.0,0.0
2015-03-23,AAPL,28.235843658447266,0.0104052455815415,150838800,28.22074947357178,26.944406776428224,0.0180871448265884,-0.0435341231156373,0.2103564150383273,44.73294430690984,0.2275256764524869,0,0,0.0,0.0
2015-03-24,AAPL,28.12041664123535,-0.0040879606293393,131369200,28.159931182861328,27.011529655456545,-0.002755221378889,-0.0414621411211797,0.2099381007850354,45.40031261670781,0.2143139528912279,0,0,0.0,0.0
2015-03-25,AAPL,27.385723114013672,-0.0261266942305661,206620800,28.09989004135132,27.07616271972656,-0.0396202949992519,-0.0420065730411635,0.2107687892023228,42.88391448072099,0.1429125325119713,0,0,0.0,0.0
2015-03-26,AAPL,27.57660865783692,0.0069702575691918,190291600,28.03130359649658,27.14032432556152,-0.0255688607660797,-0.0473854118389964,0.2064252998893297,44.62651518916362,0.1005699527191197,0,0,0.0,0.0
2015-03-27,AAPL,27.356868743896484,-0.0079683443554248,158184800,27.97348222732544,27.201948318481445,-0.0210484228527996,-0.0405574781063227,0.2021483461733153,41.320791976701614,0.0487203605702788,0,0,0.0,0.0
2015-03-30,AAPL,28.04939842224121,0.0253146544229128,188398800,27.943295669555663,27.290599784851075,-0.006603140266017,-0.021070339062254,0.2232620564140703,54.06123847341351,0.0627867756997346,0,0,0.0,0.0
2015-03-31,AAPL,27.61878204345703,-0.0153520718092381,168362400,27.888581466674804,27.3743091583252,-0.0178388038903638,-0.0381110137720975,0.2286113404311459,54.85147150254726,0.0387407883830555,0,0,0.0,0.0
2015-04-01,AAPL,27.57883071899414,-0.0014465273812591,162485600,27.840970706939697,27.445147895812987,0.0070513969697463,-0.0333747033874085,0.227993719779367,49.51313622270687,0.0162728489227106,0,0,0.0,0.0
2015-04-02,AAPL,27.81633377075196,0.0086117883016063,128880400,27.828873538970942,27.517066535949706,0.0086930599730186,-0.0086228872233647,0.2235391582291401,54.16866998876486,0.0174304292700995,0,0,0.0,0.0
2015-04-06,AAPL,28.266918182373047,0.0161985549689824,148776000,27.83719701766968,27.585394897460937,0.033265848039703,0.0059240895508285,0.2311033104650467,55.602184934765695,0.0540827836969981,0,0,0.0,0.0
2015-04-07,AAPL,27.969482421875,-0.010522397899164,140049200,27.824655723571777,27.64520977020264,-0.0028491163754458,-0.008888134008229,0.2337655339035675,47.508430918022206,0.0584556185649844,0,0,0.0,0.0
2015-04-08,AAPL,27.87848472595215,-0.0032534637055593,149316800,27.83675308227539,27.70267414093017,0.0094031185765717,0.0087546123901403,0.2215137650308393,42.697251269062185,0.0539563924356336,0,0,0.0,0.0
2015-04-09,AAPL,28.091571807861328,0.0076434240958158,129936000,27.88469705581665,27.781910591125488,0.0185918356761243,0.0353403731157311,0.2112539317712325,47.60698225297362,0.0668148697522781,0,0,0.0,0.0
2015-04-10,AAPL,28.211423873901367,0.0042664777485501,160752000,27.914107036590572,27.836261672973635,0.0142035289914745,0.0212936625346753,0.2026713731346842,53.22927289503076,0.0856886008981163,0,0,0.0,0.0
2015-04-13,AAPL,28.15592765808105,-0.0019671540177614,145460400,27.95028657913208,27.87362846374512,-0.0039265166289407,0.0263772953764118,0.2008209936117682,48.97248499277285,0.0950721553669069,0,0,0.0,0.0
2015-04-14,AAPL,28.033855438232425,-0.0043355779760142,102098400,27.96526880264282,27.916247787475587,0.0023015447832197,0.0108041462063006,0.1984369597137109,48.88894329284867,0.0916025448304047,0,0,0.0,0.0
2015-04-15,AAPL,28.14039421081543,0.003800361060495,115881600,27.96238307952881,27.954497833251956,0.0093946815057515,-0.002046749409663,0.1896232566750697,61.54888409288728,0.0963391048174777,0,0,0.0,0.0
2015-04-16,AAPL,28.0050048828125,-0.0048112093593519,113476000,27.93685750961304,27.989951667785643,-0.0030815977703534,-0.0179029337320221,0.1854656663295481,56.66911138098641,0.0881519150542153,0,0,0.0,0.0
2015-04-17,AAPL,27.689821243286133,-0.0112545468513667,207828000,27.90633792877197,28.015078125,-0.0184890572325125,-0.0215684461399127,0.187696395214304,55.03369484037845,0.0555900154762909,0,0,0.0,0.0
2015-04-20,AAPL,28.32241439819336,0.0228456929840459,188217200,27.92520523071289,28.04908290863037,0.0059130262775954,0.0135031352926273,0.2004831775238688,54.20373669399673,0.0799083228596764,0,0,0.0,0.0
2015-04-21,AAPL,28.16925811767578,-0.0054075997322935,129740400,27.92187595367432,28.08450828552246,0.0048299699533549,-0.0023581920050603,0.1982237922518509,59.26777011943084,0.0858328966046855,0,0,0.0,0.0
2015-04-22,AAPL,28.548803329467773,0.0134737382932295,150618000,27.943295288085935,28.12401744842529,0.0145132692737963,0.0152340092857743,0.2032113820967477,64.65465619501391,0.1197736149056361,0,0,0.0,0.0
2015-04-23,AAPL,28.78187561035156,0.0081639947634235,183083600,28.01310291290283,28.15797790527344,0.0277404246415913,0.0509810345531265,0.1777273816640518,64.60727134640752,0.1635930648711223,0,0,0.0,0.0
2015-04-24,AAPL,28.917261123657227,0.004703846098792,178103600,28.080135536193847,28.18194969177246,0.0443281980619036,0.0486155669993639,0.1771606889566854,60.87600852047091,0.2068602183001324,0,0,0.0,0.0
2015-04-27,AAPL,29.443315505981445,0.0181917084081608,387816800,28.184457874298097,28.209428672790526,0.039576467317687,0.0762677476584545,0.1810783860348775,72.89681464944792,0.2803660559777867,0,0,0.0,0.0
2015-04-28,AAPL,28.97941398620605,-0.0157557500506745,475696000,28.230958652496337,28.224877281188967,0.0287602841773781,0.0331563461705974,0.1747621914719872,65.32760809181627,0.2977546559314419,0,0,0.0,0.0
2015-04-29,AAPL,28.553253173828125,-0.0147056394094364,253544400,28.27768220901489,28.228473091125487,0.0001558679818904,0.0338346248904366,0.1739392598905545,56.067726794618686,0.2739892531307184,0,0,0.0,0.0
2015-04-30,AAPL,27.778600692749023,-0.0271300953472141,332781600,28.28767070770264,28.212624969482423,-0.0348578713626884,0.0072435983885748,0.2018045573335984,45.14685363740031,0.1904516113844643,0,0,0.0,0.0
2015-05-01,AAPL,28.622053146362305,0.0303633888165377,234050400,28.327956676483154,28.2148445892334,-0.0102087115385008,0.0289656926844017,0.2267219614687532,54.44169475925679,0.1901154597474672,0,0,0.0,0.0
2015-05-04,AAPL,28.56656265258789,-0.0019387321199725,203953200,28.342938899993896,28.21129325866699,-0.029777653716187,0.0106005355193512,0.2202005265186166,55.1413894998516,0.1832589430384956,0,0,0.0,0.0
2015-05-05,AAPL,27.92287826538086,-0.0225327910478833,197085600,28.34060869216919,28.179330520629883,-0.0364581465080037,-0.0016662502291315,0.2320672719585807,48.09787929745578,0.1244505649504112,0,0,0.0,0.0
2015-05-06,AAPL,27.747520446777344,-0.0062800767505736,288564000,28.33406047821045,28.147545280456544,-0.0282185963940989,-0.0046976828354264,0.2328804177920982,47.76399548413085,0.062968726902195,0,0,0.0,0.0
2015-05-07,AAPL,27.91914939880371,0.0061853797839548,175763600,28.325439357757567,28.13419734954834,0.0050596035275229,-0.0061378697581231,0.2322914061905765,52.0424172664217,0.0277728017907143,0,0,0.0,0.0
2015-05-08,AAPL,28.44516944885254,0.0188408336706478,222201600,28.33712663650513,28.12413398742676,-0.0061799793538657,0.0082854937062362,0.241588188810598,51.11442264702695,0.0418428610173435,0,0,0.0,0.0
2015-05-11,AAPL,28.15540885925293,-0.010186636086687,168143200,28.33710069656372,28.11697624206543,-0.014392833969393,-1.8425918492992462e-05,0.2444563983965999,49.87731352957537,0.0292747651041445,0,0,0.0,0.0
2015-05-12,AAPL,28.055110931396484,-0.0035622969766778,192640000,28.338163471221925,28.105015869140622,0.0047356388105437,0.0007582079892967,0.2442851714307106,45.398883588841294,0.0110933764530649,0,0,0.0,0.0
2015-05-13,AAPL,28.08631896972656,0.0011123833516961,138776800,28.33545970916748,28.092480926513677,0.0122100467895525,-0.0019216234386684,0.2439385516021175,43.26409863875212,-0.0007881913862988,0,0,0.0,0.0
2015-05-14,AAPL,28.741601943969727,0.0233310379672564,180814000,28.37228956222534,28.09669204711914,0.0294583668512928,0.0263023364659114,0.2566742008953943,48.45450786439622,0.0421851558744705,0,0,0.0,0.0
2015-05-15,AAPL,28.701492309570312,-0.0013955253599853,152832000,28.422873115539552,28.109556350708008,0.009011120892729,0.036535846779057,0.2525686458127686,42.86297829986027,0.0721733613161497,0,0,0.0,0.0
2015-05-18,AAPL,29.01799392700196,0.0110273575331172,203531600,28.45765209197998,28.12790725708008,0.0306365669225772,0.0245593302544491,0.2428772494114022,50.38200924739255,0.1200938978953019,0,0,0.0,0.0
2015-05-19,AAPL,28.99124336242676,-0.0009218612645136,178532800,28.49875135421753,28.143325958251957,0.0333676253613615,0.0291802233952052,0.2417473671831429,54.709371409774185,0.1541359382359886,0,0,0.0,0.0
2015-05-20,AAPL,28.98902130126953,-7.66459419988541e-05,145819600,28.520762252807614,28.170375633239747,0.0321402862552393,0.0154198397292319,0.2376323627504927,65.60718362946227,0.1788732591144572,0,0,0.0,0.0
2015-05-21,AAPL,29.285459518432617,0.0102258787588012,158921600,28.54594144821167,28.21343097686768,0.0189223125253461,0.0174965632851231,0.2385823830192938,59.95880371579715,0.2198634023785253,0,0,0.0,0.0
2015-05-22,AAPL,29.54178047180176,0.0087524989392027,182384000,28.57716741561889,28.25180210113525,0.0292768108768777,0.0215967669093535,0.2398511472522923,63.80708880640021,0.2699198766874744,0,0,0.0,0.0
2015-05-26,AAPL,28.89095497131348,-0.0220306796034013,282790400,28.5495493888855,28.280974464416506,-0.0043779372208864,-0.018760133672981,0.2444580241001663,63.67832670641204,0.2541441983813186,0,0,0.0,0.0
2015-05-27,AAPL,29.43033218383789,0.018669414460684,183332800,28.57209529876709,28.31489688873291,0.0151455670914824,0.0155599487914583,0.2471146605376,71.55933889887503,0.2819153483042953,0,0,0.0,0.0
2015-05-28,AAPL,29.37238883972168,-0.0019688307883942,122933200,28.613052082061767,28.33838249206543,0.0132245767964356,0.0286879978581344,0.2405024877455049,69.17678718668165,0.2958384001571374,0,0,0.0,0.0
2015-05-29,AAPL,29.03805160522461,-0.0113827049043055,203538000,28.676024627685543,28.348833198547364,-0.0084481485787267,0.0453388896872812,0.2213515731965566,58.240481087303095,0.2767046197952716,0,0,0.0,0.0
2015-06-01,AAPL,29.09600257873535,0.0019956908369263,128451200,28.6997220993042,28.36474899291992,-0.0150897436087819,0.0165588900960196,0.1950060058718587,63.973781060749424,0.2631833069166589,0,0,0.0,0.0
2015-06-02,AAPL,28.96673393249512,-0.004442831825108,134670400,28.71973066329956,28.38518230438233,0.0026229302997038,0.0140083805242483,0.1956897023136798,63.42779602352066,0.2392784169907003,0,0,0.0,0.0
2015-06-03,AAPL,29.002391815185547,0.0012309942423445,123934000,28.773706340789797,28.40051326751709,-0.0145407930151516,0.0386605399180171,0.1752766211606806,63.47567517822195,0.220667198522694,0,0,0.0,0.0
2015-06-04,AAPL,28.83300018310547,-0.0058406090490572,153800400,28.8279803276062,28.41476493835449,-0.0183637994022048,0.0391198823840923,0.1750094674282748,51.56874774520544,0.1900583108559246,0,0,0.0,0.0
2015-06-05,AAPL,28.674747467041016,-0.0054885969222578,142507200,28.865760231018065,28.44054542541504,-0.0125113125054928,0.0270637925763483,0.1761891552797659,49.55884629276096,0.1512869336434228,0,0,0.0,0.0
2015-06-08,AAPL,28.48528861999512,-0.0066071670644584,210699200,28.8677661895752,28.458719024658205,-0.0209896172880658,0.0014104036614976,0.1656059988969938,40.82869499256221,0.1040729046254789,0,0,0.0,0.0
2015-06-09,AAPL,28.40059280395508,-0.0029733178122193,224301600,28.880025386810303,28.479593505859373,-0.0195445275211002,0.0087082359886092,0.1615811201299754,40.03000614932886,0.0591394788489658,0,0,0.0,0.0
2015-06-10,AAPL,28.72601127624512,0.0114581577411554,156349200,28.91357040405273,28.493125762939453,-0.0095295774466337,0.0239136586017856,0.1653466480009459,45.99721445395348,0.0492205820403697,0,0,0.0,0.0
2015-06-11,AAPL,28.661376953125,-0.0022500277709481,141563600,28.942323303222658,28.513977661132813,-0.0059523195259101,0.0204746654062528,0.1658095008807804,39.7809774437499,0.0357324338982358,0,0,0.0,0.0
2015-06-12,AAPL,28.34486961364746,-0.0110429914094908,147544800,28.92248668670654,28.52929843902588,-0.0115041240998797,-0.0138034174676719,0.1485888343403864,30.780049568571982,-0.0004908594922206,0,0,0.0,0.0
2015-06-15,AAPL,28.28915023803711,-0.0019657658112325,175955600,28.901869583129884,28.538754768371582,-0.0068856027605889,-0.0143665725491113,0.1486404024665824,38.052858091646925,-0.0333101892970582,0,0,0.0,0.0
2015-06-16,AAPL,28.44071388244629,0.0053576598495839,125976400,28.8730055809021,28.542230682373045,0.0014126845438811,-0.0198938646829922,0.1440070112581834,26.778247921278396,-0.0465531889998587,0,0,0.0,0.0
2015-06-17,AAPL,28.373842239379883,-0.0023512645759458,131672400,28.84213552474976,28.550317878723146,-0.0122595870856759,-0.0212961243272181,0.1440906817280157,26.666512157770143,-0.0617327279404058,0,0,0.0,0.0
2015-06-18,AAPL,28.50311851501465,0.0045561779946512,141628800,28.81784038543701,28.562810554504395,-0.0055216620739882,-0.0167616140332962,0.1454321980482165,36.175064550443935,-0.0626093848609592,0,0,0.0,0.0
2015-06-19,AAPL,28.21782684326172,-0.0100091388808086,218867600,28.764458751678468,28.5653356552124,-0.0044820375650828,-0.0364560670287218,0.1427892665596712,29.690740748909302,-0.085341037062637,0,0,0.0,0.0
2015-06-22,AAPL,28.44294166564941,0.0079777519239205,136157200,28.70951681137085,28.569966011047363,0.0054364102957575,-0.0371960927406259,0.1420532601306424,38.40066364467282,-0.0842203110807453,0,0,0.0,0.0
2015-06-23,AAPL,28.313663482666016,-0.0045451762515662,121075600,28.68065223693848,28.573120727539063,-0.0044672015022341,-0.0199817378560407,0.1211349300286639,35.35539603358069,-0.0926952633149085,0,0,0.0,0.0
2015-06-24,AAPL,28.554384231567383,0.0085019287259926,221123600,28.63685483932495,28.583531303405763,0.0063629730039496,-0.0297634408880899,0.1033264870993477,44.25013402905103,-0.0790760320952443,0,0,0.0,0.0
2015-06-25,AAPL,28.41842269897461,-0.0047614941190875,127752400,28.5891565322876,28.589091873168947,-0.0029714578773345,-0.0324783301062995,0.1039718139167493,44.66104118993134,-0.0783504771060989,0,0,0.0,0.0
2015-06-26,AAPL,28.25125312805176,-0.0058824366395563,176267200,28.549816608428955,28.59401683807373,0.0011845804064116,-0.0270954293996531,0.0988345158986267,45.07961510144568,-0.0902246037596583,0,0,0.0,0.0
2015-06-29,AAPL,27.75644493103028,-0.0175145574880772,196645600,28.482838726043703,28.595349311828613,-0.0241359259773125,-0.0460392331929501,0.1132731346523817,38.44924142771245,-0.1379713727946772,0,0,0.0,0.0
2015-06-30,AAPL,27.9570369720459,0.0072268635811991,177482800,28.43235387802124,28.588041763305664,-0.0125955622393565,-0.0348571213724767,0.1178666411444982,35.56464052315651,-0.157805842438595,0,0,0.0,0.0
2015-07-01,AAPL,28.21782684326172,0.0093282371617773,120955200,28.39312562942505,28.589013137817386,-0.0117865398733968,-0.0270517334198978,0.1239279201759907,42.244718826536285,-0.1507435614935204,0,0,0.0,0.0
2015-07-02,AAPL,28.182159423828125,-0.0012640030584818,108844000,28.360583591461182,28.58168025970459,-0.0083137363973057,-0.0225727726960131,0.1227836336682543,46.84526499448612,-0.1463378242806179,0,0,0.0,0.0
2015-07-06,AAPL,28.08408737182617,-0.003479933901695,112241600,28.33105058670044,28.567724494934083,-0.0059171094276029,-0.0205986154156634,0.1220388747358144,46.088344786836686,-0.1490417799084937,0,0,0.0,0.0
2015-07-07,AAPL,28.01499366760254,-0.0024602438850458,187787200,28.30753583908081,28.549679145812988,0.0093149082029311,-0.016510099604975,0.1203938895470269,41.615415014417536,-0.1549735303252823,0,0,0.0,0.0
2015-07-08,AAPL,27.319578170776367,-0.0248229753351817,243046400,28.253485107421877,28.50720439910889,-0.0228013720447887,-0.0380631010289395,0.1475362568218463,33.356799425733044,-0.2133295735003493,0,0,0.0,0.0
2015-07-09,AAPL,26.762353897094727,-0.0203965182111669,314380000,28.155302238464355,28.46286319732666,-0.0515799091918572,-0.0683581636262266,0.152536389259222,25.790431424145225,-0.301069953107838,0,0,0.0,0.0
2015-07-10,AAPL,27.477828979492188,0.0267343853664205,245418000,28.096124839782718,28.441354713439942,-0.0249920679868279,-0.0412941770232629,0.1865632173918232,40.80835457672732,-0.3093064837987178,0,0,0.0,0.0
2015-07-13,AAPL,28.00830841064453,0.019305725774342,165762000,28.079296779632568,28.445948867797853,-0.0026982881864147,-0.0118737961257328,0.1978983945721438,44.98200663360876,-0.2699172984213192,0,0,0.0,0.0
2015-07-14,AAPL,27.99716186523437,-0.0003979728174487,127072400,28.064697360992437,28.43345104217529,-0.0006365092414348,-0.0103215674682987,0.1978250580103528,46.24340766015397,-0.2368700280481377,0,0,0.0,0.0
2015-07-15,AAPL,28.26686286926269,0.0096331551507449,134596800,28.056004810333253,28.42745704650879,0.0346742066281107,-0.0061127513852913,0.2000578930727747,46.61069386073856,-0.1867643084538066,0,0,0.0,0.0
2015-07-16,AAPL,28.643537521362305,0.0133256617064927,144889600,28.06948957443237,28.441870231628418,0.0702921585859379,0.0095050673682859,0.2055191694788706,52.511147772722026,-0.1153312019550973,0,0,0.0,0.0
2015-07-17,AAPL,28.89095497131348,0.0086378105276505,184658800,28.088881397247317,28.46473892211914,0.051427861818194,0.0136068078338351,0.2070784707015157,57.01034323901987,-0.0383137726286086,0,0,0.0,0.0
2015-07-20,AAPL,29.437030792236328,0.0189012727846851,235600800,28.14984159469605,28.495096549987792,0.0510106630020117,0.0432068690387386,0.2125004154268212,68.21250175177641,0.0660257462920128,0,0,0.0,0.0
2015-07-21,AAPL,29.14281845092773,-0.0099946337449968,307025600,28.18483543395996,28.509049530029294,0.0409204544092014,0.0246063432364158,0.2155758563812569,62.59474558326645,0.1235508721078559,0,0,0.0,0.0
2015-07-22,AAPL,27.910234451293945,-0.0422946051600766,461802400,28.16466398239136,28.50414604187012,-0.0126164838177548,-0.0142485634760424,0.2651132593673165,47.29195780299085,0.0688866388348685,0,0,0.0,0.0
